Year,First Name,County,Sex,Count
2007,DYLAN,ORANGE,M,25
2007,DYLAN,MADISON,M,8
2007,DYLAN,ULSTER,M,8
2007,DYLAN,CHAUTAUQUA,M,5
2007,DYLAN,ROCKLAND,M,17
2007,DYLAN,ONTARIO,M,5
2007,DYLAN,DUTCHESS,M,16
2007,DYLAN,SARATOGA,M,17
2007,DYLAN,ONONDAGA,M,16
2007,DYLAN,KINGS,M,70
2007,DYLAN,ERIE,M,38
2007,DYLAN,ONEIDA,M,12
2007,DYLAN,SUFFOLK,M,102
2007,DYLAN,NIAGARA,M,11
2007,DYLAN,NEW YORK,M,66
2007,DYLAN,HERKIMER,M,5
2007,DYLAN,NEW YORK,F,13
2007,DULCE,KINGS,F,10
2007,DULCE,QUEENS,F,10
2007,DREW,MONROE,M,8
2007,DREW,WESTCHESTER,M,6
2007,DREW,NASSAU,M,6
2007,DREW,ERIE,M,11
2007,DREW,SUFFOLK,M,6
2007,DOVID,ROCKLAND,M,8
2007,DOVID,KINGS,M,20
2007,DOV,KINGS,M,28
2007,DONOVAN,MONROE,M,6
2007,DONOVAN,KINGS,M,12
2007,DONOVAN,SUFFOLK,M,9
2007,DONALD,ERIE,M,5
2007,DOMINICK,ORANGE,M,6
2007,DOMINICK,NASSAU,M,9
2007,DOMINICK,NIAGARA,M,5
2007,DOMINICK,ONEIDA,M,5
2007,DOMINICK,KINGS,M,11
2007,DOMINICK,ONONDAGA,M,8
2007,DOMINICK,BROOME,M,5
2007,DOMINICK,ERIE,M,6
2007,DOMINICK,SUFFOLK,M,20
2007,DOMINIC,NASSAU,M,16
2007,DOMINIC,MONROE,M,28
2007,DOMINIC,ONONDAGA,M,8
2007,DOMINIC,SUFFOLK,M,29
2007,DOMINIC,JEFFERSON,M,6
2007,DOMINIC,QUEENS,M,12
2007,DOMINIC,ONTARIO,M,7
2007,DOMINIC,ALBANY,M,8
2007,DOMINIC,BROOME,M,6
2007,DOMINIC,ORANGE,M,5
2007,DOMINIC,WESTCHESTER,M,6
2007,DOMINIC,STEUBEN,M,5
2007,DOMINIC,NIAGARA,M,8
2007,DOMINIC,CHAUTAUQUA,M,6
2007,DOMINIC,ERIE,M,40
2007,DINA,ROCKLAND,F,9
2007,DINA,KINGS,F,21
2007,DILLON,SUFFOLK,M,9
2007,DILLON,WESTCHESTER,M,5
2007,DILLON,NASSAU,M,5
2007,DILLON,MONROE,M,7
2007,DIEGO,SUFFOLK,M,21
2007,DIEGO,QUEENS,M,45
2007,DIEGO,BRONX,M,19
2007,DIEGO,ORANGE,M,6
2007,DIEGO,WESTCHESTER,M,29
2007,DIEGO,KINGS,M,34
2007,DIEGO,NEW YORK,M,30
2007,DIEGO,NASSAU,M,17
2007,DIEGO,ROCKLAND,M,6
2007,DIANA,NASSAU,F,19
2007,DIANA,SUFFOLK,F,25
2007,DIANA,NEW YORK,F,16
2007,DIANA,KINGS,F,39
2007,DIANA,BRONX,F,18
2007,DIANA,QUEENS,F,39
2007,DIANA,WESTCHESTER,F,18
2007,DIAMOND,ERIE,F,6
2007,DEVORAH,KINGS,F,34
2007,DEVORAH,ROCKLAND,F,9
2007,DEVORA,ROCKLAND,F,7
2007,DEVORA,KINGS,F,12
2007,DEVON,SUFFOLK,M,11
2007,DEVON,ERIE,M,8
2007,DEVON,KINGS,M,10
2007,DEVIN,NASSAU,M,12
2007,DEVIN,BRONX,M,21
2007,DEVIN,ERIE,M,7
2007,DEVIN,SARATOGA,M,5
2007,DEVIN,NIAGARA,M,7
2007,DEVIN,ONONDAGA,M,6
2007,DEVIN,SUFFOLK,M,15
2007,DEVIN,NEW YORK,M,15
2007,DEVIN,QUEENS,M,19
2007,DEVIN,KINGS,M,27
2007,DEVIN,ORANGE,M,9
2007,DESTINY,SUFFOLK,F,23
2007,DESTINY,ERIE,F,5
2007,DESTINY,WESTCHESTER,F,10
2007,DESTINY,QUEENS,F,17
2007,DESTINY,NEW YORK,F,26
2007,DESTINY,KINGS,F,35
2007,DESTINY,NIAGARA,F,6
2007,DESTINY,BRONX,F,54
2007,DESTINY,ONONDAGA,F,5
2007,DERRICK,ERIE,M,5
2007,DEREK,ROCKLAND,M,9
2007,DEREK,ORANGE,M,7
2007,DEREK,MONROE,M,12
2007,DEREK,WESTCHESTER,M,8
2007,DEREK,QUEENS,M,42
2007,DEREK,ERIE,M,6
2007,DEREK,NEW YORK,M,19
2007,DEREK,SUFFOLK,M,31
2007,DEREK,NASSAU,M,11
2007,DEREK,DUTCHESS,M,7
2007,DEREK,BRONX,M,24
2007,DEREK,KINGS,M,23
2007,DENNIS,WESTCHESTER,M,6
2007,DENNIS,SUFFOLK,M,12
2007,DENNIS,KINGS,M,20
2007,DENNIS,QUEENS,M,15
2007,DENNIS,NASSAU,M,15
2007,DENISE,QUEENS,F,16
2007,DENISE,KINGS,F,15
2007,DEMETRIUS,ERIE,M,5
2007,DELILAH,NEW YORK,F,10
2007,DELILAH,BRONX,F,10
2007,DELILAH,KINGS,F,15
2007,DELANEY,NASSAU,F,6
2007,DELANEY,SUFFOLK,F,11
2007,DELANEY,MONROE,F,9
2007,DECLAN,WESTCHESTER,M,12
2007,DECLAN,SARATOGA,M,6
2007,DECLAN,ALBANY,M,5
2007,DECLAN,SUFFOLK,M,10
2007,DECLAN,NASSAU,M,6
2007,DEAN,WESTCHESTER,M,7
2007,DEAN,QUEENS,M,10
2007,DEAN,NASSAU,M,9
2007,DEAN,SUFFOLK,M,10
2007,DAYANARA,NASSAU,F,7
2007,DAYANA,SUFFOLK,F,5
2007,DAYANA,NASSAU,F,7
2007,DAVID,WESTCHESTER,M,54
2007,DAVID,NEW YORK,M,76
2007,DAVID,DUTCHESS,M,12
2007,DAVID,BRONX,M,98
2007,DAVID,SARATOGA,M,10
2007,DAVID,RICHMOND,M,31
2007,DAVID,KINGS,M,251
2007,DAVID,ALBANY,M,13
2007,DAVID,ORANGE,M,30
2007,DAVID,ONEIDA,M,13
2007,DAVID,NIAGARA,M,11
2007,DAVID,CHAUTAUQUA,M,8
2007,DAVID,ULSTER,M,7
2007,DAVID,QUEENS,M,164
2007,DAVID,SCHENECTADY,M,7
2007,DAVID,NASSAU,M,68
2007,DAVID,ERIE,M,35
2007,DAVID,MONROE,M,24
2007,DAVID,WAYNE,M,5
2007,DAVID,JEFFERSON,M,7
2007,DAVID,ROCKLAND,M,42
2007,DAVID,OSWEGO,M,7
2007,DAVID,ONONDAGA,M,24
2007,DAVID,RENSSELAER,M,6
2007,DAVID,CATTARAUGUS,M,7
2007,DAVID,SUFFOLK,M,67
2007,DARREN,KINGS,M,12
2007,DARREN,QUEENS,M,16
2007,DARNELL,ERIE,M,7
2007,DARIUS,KINGS,M,13
2007,DANTE,BRONX,M,11
2007,DANTE,WESTCHESTER,M,6
2007,DANTE,QUEENS,M,11
2007,DANTE,NASSAU,M,9
2007,DANTE,KINGS,M,14
2007,DANTE,ONONDAGA,M,7
2007,DANTE,SUFFOLK,M,6
2007,DANTE,ERIE,M,6
2007,DANNY,KINGS,M,15
2007,DANNY,QUEENS,M,26
2007,DANNY,SUFFOLK,M,9
2007,DANNY,WESTCHESTER,M,6
2007,DANIELLE,NEW YORK,F,17
2007,DANIELLE,MONROE,F,12
2007,DANIELLE,KINGS,F,25
2007,DANIELLE,NASSAU,F,20
2007,DANIELLE,WESTCHESTER,F,13
2007,DANIELLE,SUFFOLK,F,15
2007,DANIELLE,QUEENS,F,24
2007,DANIELLE,BRONX,F,17
2007,DANIELLE,ERIE,F,6
2007,DANIELLE,ONEIDA,F,7
2007,DANIELLE,ULSTER,F,5
2007,DANIELLA,SUFFOLK,F,11
2007,DANIELLA,QUEENS,F,27
2007,DANIELLA,NASSAU,F,22
2007,DANIELLA,RICHMOND,F,11
2007,DANIELLA,WESTCHESTER,F,15
2007,DANIELLA,KINGS,F,22
2007,DANIELA,BRONX,F,23
2007,DANIELA,NEW YORK,F,14
2007,DANIELA,ROCKLAND,F,7
2007,DANIELA,KINGS,F,16
2007,DANIELA,SUFFOLK,F,13
2007,DANIELA,NASSAU,F,18
2007,DANIELA,WESTCHESTER,F,24
2007,DANIELA,QUEENS,F,22
2007,DANIEL,CHAUTAUQUA,M,8
2007,DANIEL,WESTCHESTER,M,97
2007,DANIEL,RICHMOND,M,51
2007,DANIEL,ORANGE,M,30
2007,DANIEL,MONROE,M,42
2007,DANIEL,QUEENS,M,234
2007,DANIEL,SARATOGA,M,6
2007,DANIEL,ONONDAGA,M,23
2007,DANIEL,BRONX,M,107
2007,DANIEL,MONTGOMERY,M,8
2007,DANIEL,HERKIMER,M,5
2007,DANIEL,BROOME,M,10
2007,DANIEL,ONEIDA,M,11
2007,DANIEL,SCHENECTADY,M,12
2007,DANIEL,KINGS,M,258
2007,DANIEL,MADISON,M,8
2007,DANIEL,SUFFOLK,M,121
2007,DANIEL,ROCKLAND,M,29
2007,DANIEL,OSWEGO,M,8
2007,DANIEL,NIAGARA,M,11
2007,DANIEL,ALBANY,M,12
2007,DANIEL,RENSSELAER,M,11
2007,DANIEL,NASSAU,M,121
2007,DANIEL,ULSTER,M,9
2007,DANIEL,ST LAWRENCE,M,6
2007,DANIEL,ERIE,M,51
2007,DANIEL,JEFFERSON,M,5
2007,DANIEL,DUTCHESS,M,19
2007,DANIEL,NEW YORK,M,115
2007,DANA,SUFFOLK,F,9
2007,DANA,QUEENS,F,12
2007,DAMIEN,NASSAU,M,5
2007,DAMIEN,ONONDAGA,M,5
2007,DAMIEN,SUFFOLK,M,6
2007,DAMIEN,NEW YORK,M,10
2007,DAMIEN,CATTARAUGUS,M,5
2007,DAMIAN,BRONX,M,15
2007,DAMIAN,SUFFOLK,M,9
2007,DAMIAN,QUEENS,M,15
2007,DAMIAN,KINGS,M,17
2007,DAKOTA,SUFFOLK,F,7
2007,DAISY,SUFFOLK,F,7
2007,DAISY,QUEENS,F,15
2007,DAISY,WESTCHESTER,F,7
2007,DAISY,BRONX,F,13
2007,DAISY,KINGS,F,18
2007,CYNTHIA,QUEENS,F,15
2007,CYNTHIA,KINGS,F,10
2007,CYNTHIA,WESTCHESTER,F,6
2007,CYNTHIA,BRONX,F,10
2007,CYNTHIA,SUFFOLK,F,8
2007,CRYSTAL,KINGS,F,22
2007,CRYSTAL,SUFFOLK,F,9
2007,CRYSTAL,QUEENS,F,22
2007,CRYSTAL,BRONX,F,17
2007,CRISTOPHER,NASSAU,M,5
2007,CRISTOPHER,QUEENS,M,12
2007,CRISTIAN,WESTCHESTER,M,14
2007,CRISTIAN,KINGS,M,15
2007,CRISTIAN,ROCKLAND,M,7
2007,CRISTIAN,SUFFOLK,M,26
2007,CRISTIAN,NASSAU,M,37
2007,CRISTIAN,QUEENS,M,32
2007,CRISTIAN,BRONX,M,23
2007,CRAIG,SUFFOLK,M,5
2007,CRAIG,WESTCHESTER,M,5
2007,COURTNEY,NASSAU,F,6
2007,COURTNEY,SUFFOLK,F,15
2007,CORY,SUFFOLK,M,7
2007,COREY,ERIE,M,5
2007,COREY,NASSAU,M,6
2007,COREY,QUEENS,M,10
2007,COOPER,ERIE,M,12
2007,COOPER,SARATOGA,M,5
2007,COOPER,NEW YORK,M,15
2007,COOPER,ONONDAGA,M,5
2007,COOPER,NASSAU,M,9
2007,COOPER,ST LAWRENCE,M,7
2007,COOPER,SUFFOLK,M,16
2007,COOPER,MONROE,M,5
2007,CONOR,WESTCHESTER,M,7
2007,CONNOR,QUEENS,M,16
2007,CONNOR,FRANKLIN,M,5
2007,CONNOR,DUTCHESS,M,10
2007,CONNOR,NIAGARA,M,6
2007,CONNOR,ONONDAGA,M,16
2007,CONNOR,WAYNE,M,5
2007,CONNOR,SENECA,M,5
2007,CONNOR,CAYUGA,M,7
2007,CONNOR,ONTARIO,M,12
2007,CONNOR,MONROE,M,20
2007,CONNOR,KINGS,M,12
2007,CONNOR,STEUBEN,M,8
2007,CONNOR,NASSAU,M,31
2007,CONNOR,CLINTON,M,5
2007,CONNOR,ST LAWRENCE,M,9
2007,CONNOR,OSWEGO,M,5
2007,CONNOR,CHAUTAUQUA,M,5
2007,CONNOR,ULSTER,M,7
2007,CONNOR,NEW YORK,M,20
2007,CONNOR,ERIE,M,32
2007,CONNOR,SARATOGA,M,18
